,location,price,entered,updated,views,link
868,"Eastmoreland Court, Eastmoreland Place, Ballsbridge, Dublin 4, South Dublin City",1735.0,,20.07.2020,892,http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/eastmoreland-court-eastmoreland-place-ballsbridg-ballsbridge-dublin-2051419/
869,"Anglesea Road, Ballsbridge, Dublin 4, South Dublin City",400.0,"Jun 10, 2020",20.07.2020,423,http://www.daft.ie/dublin/studio-apartments-for-rent/ballsbridge/anglesea-road-ballsbridge-dublin-2038706/
870,"21 Harrington Street, Dublin City Centre, Dublin 8, South Dublin City",400.0,"Jul 06, 2020",19.07.2020,324,http://www.daft.ie/dublin/houses-for-rent/dublin-8/21-harrington-street-dublin-city-centre-dublin-8-dublin-2047441/
871,"The Park, Clon Brugh, Stepaside, Dublin 18, South Co. Dublin",1740.0,"Jul 20, 2020",20.07.2020,255,http://www.daft.ie/dublin/apartments-for-rent/stepaside/apartment-104-block-a-the-park-clon-brugh-stepaside-dublin-2052245/
872,"Apartment 195, De Bret House, Loreto Abbey, Rathfarnham, Dublin 14, South Dublin City",1740.0,,20.07.2020,668,http://www.daft.ie/dublin/apartments-for-rent/rathfarnham/apartment-195-de-bret-house-loreto-abbey-rathfarnham-dublin-2050440/
873,"Bertram Court, Dublin 8, South Dublin City",1750.0,"Jul 06, 2020",20.07.2020,238,http://www.daft.ie/dublin/apartments-for-rent/dublin-8/102-tandy-bertram-court-dublin-8-dublin-2047613/
874,"Dominic Street Lower, Dublin 1, Dublin City Centre",1750.0,"Jun 03, 2020",19.07.2020,1589,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/dominic-street-lower-dublin-1-dublin-2035813/
875,"Swords Road, Santry, Dublin 9, North Dublin City",1750.0,"Jun 15, 2020",17.07.2020,1419,http://www.daft.ie/dublin/houses-for-rent/santry/swords-road-santry-dublin-2040220/
876,"Bon Apartment, Dublin 2, Dublin City Centre",1750.0,,20.07.2020,186,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/bon-apartment-dublin-2-dublin-2051926/
877,"1 Herbert Street, Dublin 2, Dublin City Centre",1750.0,"Jun 03, 2020",20.07.2020,792,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/1-herbert-street-dublin-2-dublin-2036125/
879,"41, Halan Hall Belgurd Square, Tallaght, Dublin 24, South Co. Dublin",1750.0,"Jul 06, 2020",07.07.2020,1013,http://www.daft.ie/dublin/apartments-for-rent/tallaght/41-halan-hall-belgurd-square-tallaght-dublin-2047790/
880,"Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15, West Co. Dublin",1750.0,"Jul 16, 2020",20.07.2020,464,http://www.daft.ie/dublin/apartments-for-rent/castleknock/apartment-89-millrace-road-phoenix-park-racecour-castleknock-dublin-2051325/
881,"The Liberties, West Gate Apartments, South City Ce, Dublin 8, South Dublin City",1750.0,,20.07.2020,1464,http://www.daft.ie/dublin/apartments-for-rent/dublin-8/the-liberties-west-gate-apartments-south-city-ce-dublin-8-dublin-2029362/
882,"Ifsc, Dublin 1, Dublin City Centre",1750.0,"Jul 02, 2020",13.07.2020,756,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/ifsc-dublin-1-dublin-2046181/
883,"Annagh Court, Waterville, Blanchardstown, Dublin 15, West Co. Dublin",1750.0,,20.07.2020,1406,http://www.daft.ie/dublin/apartments-for-rent/blanchardstown/annagh-court-waterville-blanchardstown-dublin-2050867/
884,"The Forum, Ballymoss Road, Sandyford, Dublin 18, South Co. Dublin",1750.0,"Jul 13, 2020",20.07.2020,454,http://www.daft.ie/dublin/apartments-for-rent/sandyford/the-forum-ballymoss-road-sandyford-dublin-2050008/
885,"42 Malton House, Ifsc, Dublin 1, Dublin City Centre",1750.0,,17.07.2020,469,http://www.daft.ie/dublin/apartments-for-rent/ifsc/42-malton-house-ifsc-dublin-2036497/
886,"Ridgeford Apts. Dundrum Town Centre, Sandyford Roa, Dundrum, Dublin 14, South Dublin City",1750.0,"Jul 07, 2020",20.07.2020,1229,http://www.daft.ie/dublin/apartments-for-rent/dundrum/apt-7-ridgeford-apts-dundrum-town-centre-sandyf-dundrum-dublin-2047902/
887,"Merrion Village, Ballsbridge, Dublin 4, South Dublin City",1750.0,,20.07.2020,1383,http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/merrion-village-ballsbridge-dublin-2029437/
888,"Ashbrook, Howth Road, Clontarf, Dublin 3, North Dublin City",1750.0,"Jul 15, 2020",20.07.2020,131,http://www.daft.ie/dublin/apartments-for-rent/clontarf/apartment-160-block-c-ashbrook-howth-road-clontarf-dublin-2050897/
889,"30 Holywell, Goatstown, Dublin 14, South Dublin City",1750.0,"Jun 29, 2020",10.07.2020,941,http://www.daft.ie/dublin/flats-for-rent/goatstown/30-holywell-goatstown-dublin-2045359/
890,"Seagrange Road, Baldoyle, Baldoyle, Dublin 13, North Dublin City",1750.0,,13.07.2020,1144,http://www.daft.ie/dublin/houses-for-rent/baldoyle/seagrange-road-baldoyle-baldoyle-dublin-2050290/
891,"Lilys Court, Ongar, Dublin 15, West Co. Dublin",1750.0,"Jul 17, 2020",17.07.2020,460,http://www.daft.ie/dublin/apartments-for-rent/ongar/lilys-court-ongar-dublin-2051535/
892,"Decies Road, Ballyfermot, Dublin 10, South Dublin City",1750.0,,20.07.2020,2245,http://www.daft.ie/dublin/apartments-for-rent/ballyfermot/decies-road-ballyfermot-dublin-2045568/
893,"Fitzwilliam Quay, Ringsend, Dublin 4, South Dublin City",1750.0,"Jul 13, 2020",13.07.2020,412,http://www.daft.ie/dublin/apartments-for-rent/ringsend/fitzwilliam-quay-ringsend-dublin-2050319/
894,"Apartment 31, The Steeples, Chapelizod, Dublin 20, West Co. Dublin",1750.0,,20.07.2020,817,http://www.daft.ie/dublin/apartments-for-rent/chapelizod/apartment-31-the-steeples-chapelizod-dublin-2049296/
895,"21 Orchard Terrace Dublin7, Dublin 7, North Dublin City",1750.0,"Jul 06, 2020",14.07.2020,590,http://www.daft.ie/dublin/houses-for-rent/dublin-7/21-orchard-terrace-dublin7-dublin-7-dublin-2047349/
896,"Parkgate Place, Parkgate Street, Dublin 8, South Dublin City",1750.0,,17.07.2020,204,http://www.daft.ie/dublin/apartments-for-rent/dublin-8/parkgate-place-parkgate-street-dublin-8-dublin-2048386/
897,"Off Morehampton Road, Donnybrook, Dublin 4, South Dublin City",1750.0,"Jun 24, 2020",20.07.2020,1349,http://www.daft.ie/dublin/apartments-for-rent/donnybrook/off-morehampton-road-donnybrook-dublin-2043529/
898,"25 Glennane, Dublin 12, Kimmage, Dublin 12, South Dublin City",1750.0,"Jul 16, 2020",16.07.2020,717,http://www.daft.ie/dublin/apartments-for-rent/kimmage/25-glennane-dublin-12-kimmage-dublin-2051440/
899,"Clifden Court, Ellis Quay, Dublin 7, North Dublin City",1750.0,"Jun 29, 2020",19.07.2020,1634,http://www.daft.ie/dublin/flats-for-rent/dublin-7/clifden-court-ellis-quay-dublin-7-dublin-2045156/
900,"Windmill Road, Crumlin, Dublin 12, South Dublin City",1750.0,"Jun 06, 2020",19.07.2020,3204,http://www.daft.ie/dublin/houses-for-rent/crumlin/windmill-road-crumlin-dublin-2037060/
901,"Apartment 3, Block 1, Parkgate Place, Dublin 7, North Dublin City",1750.0,"Jul 07, 2020",20.07.2020,686,http://www.daft.ie/dublin/apartments-for-rent/dublin-7/apartment-3-block-1-parkgate-place-dublin-7-dublin-2047934/
902,"Apartment, College View, Ballymun, Dublin 9, North Dublin City",1750.0,"Jul 10, 2020",20.07.2020,274,http://www.daft.ie/dublin/apartments-for-rent/ballymun/college-view-ballymun-dublin-2049132/
903,"Rathbourne Court Apartments, Ashtown, Dublin 15, North Dublin City",1750.0,"Jul 17, 2020",20.07.2020,416,http://www.daft.ie/dublin/apartments-for-rent/ashtown/rathbourne-court-apartments-ashtown-dublin-2051564/
904,"Rathgar Road, Rathgar, Dublin 6, South Dublin City",1750.0,"Jun 30, 2020",17.07.2020,3404,http://www.daft.ie/dublin/apartments-for-rent/rathgar/rathgar-road-rathgar-dublin-2045515/
905,"Ivy Exchange, Parnell Street, Dublin 1, Dublin City Centre",1750.0,"Jun 09, 2020",20.07.2020,385,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/ivy-exchange-parnell-street-dublin-1-dublin-2037967/
906,"Belfry Square, Citywest, West Co. Dublin",1750.0,"Jul 20, 2020",20.07.2020,240,http://www.daft.ie/dublin/houses-for-rent/citywest/belfry-square-citywest-dublin-2052261/
907,"Block D, Castleforbes Sq, Ifsc, Dublin 1, Dublin City Centre",1750.0,"May 19, 2020",15.07.2020,1697,http://www.daft.ie/dublin/apartments-for-rent/ifsc/block-d-castleforbes-sq-ifsc-dublin-2031204/
908,"Apartment 144, King'S Court, Dublin 1, Dublin City Centre",1750.0,"Jul 03, 2020",20.07.2020,1034,http://www.daft.ie/dublin/apartments-for-rent/dublin-1/apartment-144-kings-court-dublin-1-dublin-2046927/
909,"Capstan Building, Hamilton Way , Royal Canal Park, Ashtown, Dublin 15, North Dublin City",1750.0,,20.07.2020,906,http://www.daft.ie/dublin/apartments-for-rent/ashtown/capstan-building-hamilton-way-royal-canal-park-ashtown-dublin-2045601/
910,"The Villa, Harbour Road, Howth, Dublin 13, North Dublin City",1750.0,"Jul 13, 2020",17.07.2020,879,http://www.daft.ie/dublin/apartments-for-rent/howth/the-villa-harbour-road-howth-dublin-2050322/
911,"Elgin Road, Ballsbridge, Dublin 4, South Dublin City",1750.0,,15.07.2020,2497,http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/elgin-road-ballsbridge-dublin-2038399/
912,"Castleforbes Square, Ifsc, Dublin 1, Dublin City Centre",1750.0,"Jun 21, 2020",20.07.2020,381,http://www.daft.ie/dublin/apartments-for-rent/ifsc/castleforbes-square-ifsc-dublin-2042464/
913,"The Innings, Rathmines, Dublin 6, South Dublin City",1750.0,,20.07.2020,824,http://www.daft.ie/dublin/apartments-for-rent/rathmines/the-innings-rathmines-dublin-2051680/
914,"South Circular Road Dublin 8, Rialto, Dublin 8, South Dublin City",1750.0,"Apr 21, 2020",20.07.2020,4046,http://www.daft.ie/dublin/apartments-for-rent/rialto/south-circular-road-dublin-8-rialto-dublin-2023511/
915,"Unit 1, The Cubes 3, Beacon South Quarter, Sandyford, Dublin 18, South Co. Dublin",1750.0,,20.07.2020,901,http://www.daft.ie/dublin/apartments-for-rent/sandyford/unit-1-the-cubes-3-beacon-south-quarter-sandyford-dublin-2045718/
916,50,1750.0,"Jul 08, 2020",16.07.2020,784,http://www.daft.ie/dublin/apartments-for-rent/ballsbridge/50-56-merrion-road-ballsbridge-dublin-2048360/
917,"Apartment 4, The Old Distillery, Dublin 7, North Dublin City",1750.0,,20.07.2020,1369,http://www.daft.ie/dublin/apartments-for-rent/dublin-7/apartment-4-the-old-distillery-dublin-7-dublin-2043170/
932,"21 Griffith Hall, Marino, Dublin 3, North Dublin City",1750.0,"May 22, 2020",20.07.2020,1063,http://www.daft.ie/dublin/apartments-for-rent/marino/21-griffith-hall-marino-dublin-2032369/
933,"12/13 Eustace Street, Temple Bar, Dublin 2, Dublin City Centre",1750.0,,20.07.2020,679,http://www.daft.ie/dublin/apartments-for-rent/temple-bar/1213-eustace-street-temple-bar-dublin-2024343/
934,"Leinster Road, Rathmines, Dublin 6, South Dublin City",1750.0,"Jul 01, 2020",19.07.2020,472,http://www.daft.ie/dublin/flats-for-rent/rathmines/leinster-road-rathmines-dublin-2045990/
935,"16 Hunters Hall, Hunters Place, Hunters Wood, Ballycullen, Dublin 16, South Dublin City",1750.0,"Jun 24, 2020",20.07.2020,1415,http://www.daft.ie/dublin/apartments-for-rent/ballycullen/16-hunters-hall-hunters-place-hunters-wood-ballycullen-dublin-2043627/
936,"16 Hunters Hall, Hunters Wood, Ballycullen, Dublin 16, South Dublin City",1750.0,"Jul 20, 2020",20.07.2020,20,http://www.daft.ie/dublin/apartments-for-rent/ballycullen/16-hunters-hall-hunters-wood-ballycullen-dublin-2052489/
937,"Kilgobbin Wood, Sandyford, Dublin 18, South Co. Dublin",1750.0,"May 27, 2020",19.07.2020,4396,http://www.daft.ie/dublin/apartments-for-rent/sandyford/kilgobbin-wood-sandyford-dublin-2034214/
938,"Merrion Woods, Stillorgan Road, Booterstown, Blackrock, South Co. Dublin",1755.0,"Jul 17, 2020",20.07.2020,1168,http://www.daft.ie/dublin/apartments-for-rent/blackrock/merrion-woods-stillorgan-road-booterstown-blackrock-dublin-2051736/
939,"Merrion Village, Merrion Road, Dublin 4, South Dublin City",1760.0,"Jun 25, 2020",20.07.2020,923,http://www.daft.ie/dublin/apartments-for-rent/dublin-4/apartment-97-merrion-village-dublin-4-dublin-2043916/
940,"Cabra Park, Dublin 7, North Dublin City",405.0,"Oct 06, 2017",20.07.2020,6258,http://www.daft.ie/dublin/apartments-for-rent/dublin-7/cabra-park-dublin-7-dublin-1779280/
941,"47 Boroimhe Alder, Swords, North Co. Dublin",1768.0,"Jul 20, 2020",20.07.2020,222,http://www.daft.ie/dublin/apartments-for-rent/swords/47-boroimhe-alder-swords-dublin-2052219/
942,"Milltown Hall, Mount Saint Anne'S, Milltown, Dublin 6, South Dublin City",1770.0,"Jul 19, 2020",19.07.2020,220,http://www.daft.ie/dublin/apartments-for-rent/milltown/milltown-hall-mount-saint-annes-milltown-dublin-2052139/
943,"Oakdale Close, Ballycullen, Dublin 16, South Dublin City",1770.0,"Jul 15, 2020",18.07.2020,2127,http://www.daft.ie/dublin/houses-for-rent/ballycullen/oakdale-close-ballycullen-dublin-2050763/
944,"College House, Taylors Hill, Rathfarnham, Dublin 14, South Dublin City",1772.0,,19.07.2020,765,http://www.daft.ie/dublin/apartments-for-rent/rathfarnham/college-house-taylors-hill-rathfarnham-dublin-2050649/
945,"Flat 3, 110 Philipsburgh Avenue, Dublin 3, North Dublin City",1775.0,,20.07.2020,467,http://www.daft.ie/dublin/apartments-for-rent/dublin-3/flat-3-110-philipsburgh-avenue-dublin-3-dublin-2046057/
946,"Flat 4, Dun Laoghaire, South Co. Dublin",1775.0,"Jun 20, 2020",20.07.2020,2856,http://www.daft.ie/dublin/apartments-for-rent/dun-laoghaire/flat-4-dun-laoghaire-dublin-2042179/
947,"Ashley Hall, St. Edmunds, Lucan, West Co. Dublin",1775.0,,01.07.2020,995,http://www.daft.ie/dublin/apartments-for-rent/lucan/ashley-hall-st-edmunds-lucan-dublin-2045918/
948,"Watermint Court, Phelan Avenue, Royal Canal Park, Dublin 15, North Co. Dublin",1775.0,"Jul 09, 2020",20.07.2020,958,http://www.daft.ie/dublin/apartments-for-rent/royal-canal-park/watermint-court-phelan-avenue-royal-canal-park-dublin-2049018/
949,"Island Key, East Road, East Wall, Dublin 3, North Dublin City",1775.0,"Jul 13, 2020",20.07.2020,878,http://www.daft.ie/dublin/apartments-for-rent/east-wall/island-key-east-road-east-wall-dublin-2050308/
950,"Windmill Lane, Sir John Rogersons Quay, Dublin 2, Dublin 2, Dublin City Centre",1775.0,,20.07.2020,1743,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/windmill-lane-sir-john-rogersons-quay-dublin-2-dublin-2-dublin-2041933/
951,"Block E, Smithfield Market, Smithfield, Dublin 7, Dublin City Centre",1775.0,"Jul 07, 2020",19.07.2020,461,http://www.daft.ie/dublin/apartments-for-rent/smithfield/block-e-smithfield-market-smithfield-dublin-2048244/
952,"25 Cubes 3, Beacon South Quarter, Sandyford, Dublin 18, South Co. Dublin",1780.0,,20.07.2020,1691,http://www.daft.ie/dublin/apartments-for-rent/sandyford/25-cubes-3-beacon-south-quarter-sandyford-dublin-2046800/
953,"Jones Road, Dublin 3, North Dublin City",1780.0,"Jul 15, 2020",20.07.2020,946,http://www.daft.ie/dublin/houses-for-rent/dublin-3/jones-road-dublin-3-dublin-2050937/
954,"16 Haddington Square, Ballsbridge, Dublin 4, South Dublin City",1780.0,"Jul 18, 2020",20.07.2020,1007,http://www.daft.ie/dublin/houses-for-rent/ballsbridge/16-haddington-square-ballsbridge-dublin-2051900/
955,"45 South Richmond Street, Portobello, Dublin 8, South Dublin City",1780.0,"Jul 20, 2020",20.07.2020,134,http://www.daft.ie/dublin/apartments-for-rent/portobello/45-south-richmond-street-portobello-dublin-2052242/
956,"1 The Tramyard, Spa Road, Inchicore, Dublin 8, South Dublin City",1785.0,,20.07.2020,347,http://www.daft.ie/dublin/apartments-for-rent/inchicore/1-the-tramyard-spa-road-inchicore-dublin-2046415/
957,"26 Sion House, Tyrone Court, Inchicore, Dublin 8, South Dublin City",1785.0,,20.07.2020,985,http://www.daft.ie/dublin/apartments-for-rent/inchicore/26-sion-house-tyrone-court-inchicore-dublin-2048619/
958,"Lorcan O Toole Park, Kimmage, Dublin 12, South Dublin City",1790.0,"Jul 03, 2020",20.07.2020,1080,http://www.daft.ie/dublin/apartments-for-rent/kimmage/lorcan-o-toole-park-kimmage-dublin-2046967/
959,"115 Westend Village, Blanchardstown, Dublin 15, West Co. Dublin",1790.0,"Jul 08, 2020",19.07.2020,453,http://www.daft.ie/dublin/apartments-for-rent/blanchardstown/115-westend-village-blanchardstown-dublin-2048248/
960,"Ballyowen Hall, Lucan, West Co. Dublin",1790.0,"Jul 10, 2020",20.07.2020,559,http://www.daft.ie/dublin/apartments-for-rent/lucan/ballyowen-hall-lucan-dublin-2049391/
961,"Apartment 105, The Berkeley Block, Pembroke Square, Grand Canal Dock, Dublin 2, South Dublin City",1790.0,,20.07.2020,1184,http://www.daft.ie/dublin/apartments-for-rent/grand-canal-dock/apartment-105-the-berkeley-block-pembroke-square-grand-canal-dock-dublin-2051026/
962,"Church Place, Dublin 1, Dublin City Centre",1792.0,"May 18, 2020",15.07.2020,6348,http://www.daft.ie/dublin/houses-for-rent/dublin-1/church-place-dublin-1-dublin-2030962/
963,"Ncr, North Circular Road, Dublin 7, North Dublin City",1795.0,"Jul 07, 2020",20.07.2020,400,http://www.daft.ie/dublin/flats-for-rent/north-circular-road/pheonix-park-end-north-circular-road-dublin-2047992/
964,"Pier 19, Ushers Island, Dublin 8, South Dublin City",1795.0,"Jul 17, 2020",20.07.2020,257,http://www.daft.ie/dublin/apartments-for-rent/dublin-8/pier-19-ushers-island-dublin-8-dublin-2051619/
965,"College Gate, Dublin 2, Dublin City Centre",1795.0,,17.07.2020,1460,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/college-gate-dublin-2-dublin-2045712/
966,"Drummond Place 7, Harold'S Cross, Dublin 6, South Dublin City",1795.0,"Jun 21, 2020",20.07.2020,1699,http://www.daft.ie/dublin/houses-for-rent/harolds-cross/drummond-place-7-harolds-cross-dublin-2042485/
967,"5 Riverstown House, Ifsc, Dublin 1, Ifsc, Dublin 1, Dublin City Centre",1795.0,"Jul 06, 2020",19.07.2020,862,http://www.daft.ie/dublin/apartments-for-rent/ifsc/5-riverstown-house-ifsc-dublin-1-ifsc-dublin-2047530/
968,"The Waxworks Rathborne Village Centre Ashtown Dubl, Ashtown, Dublin 15, North Dublin City",1795.0,,20.07.2020,1970,http://www.daft.ie/dublin/apartments-for-rent/ashtown/the-waxworks-rathborne-village-centre-ashtown-dubl-ashtown-dublin-2045043/
969,"Apartment , Collins Square, Smithfield, Dublin 1, Dublin City Centre",1795.0,"Jul 13, 2020",20.07.2020,937,http://www.daft.ie/dublin/apartments-for-rent/smithfield/collins-square-smithfield-dublin-2049914/
970,"7B Sussex Mews, Sussex Terrace, Dublin 4, South Dublin City",1795.0,"Jul 16, 2020",20.07.2020,499,http://www.daft.ie/dublin/apartments-for-rent/dublin-4/7b-sussex-mews-sussex-terrace-dublin-4-dublin-2051375/
971,"Hanover Court, Francis Street, Dublin 8, South Dublin City",1795.0,,20.07.2020,1152,http://www.daft.ie/dublin/apartments-for-rent/dublin-8/hanover-court-francis-street-dublin-8-dublin-2009522/
972,"Montpelier Parade, Monkstown, South Co. Dublin",1795.0,,20.07.2020,1014,http://www.daft.ie/dublin/apartments-for-rent/monkstown/montpelier-parade-monkstown-dublin-2048041/
973,"Aston Court, Dublin 2, Dublin City Centre",1795.0,,17.07.2020,467,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/aston-court-dublin-2-dublin-2049384/
974,"56 Westland Square, Pearse Street, Dublin 2, Dublin City Centre",1795.0,,16.07.2020,673,http://www.daft.ie/dublin/apartments-for-rent/dublin-2/56-westland-square-pearse-street-dublin-2-dublin-2044356/
975,"Leona Apartments, Honeypark, Upper Glenageary Road, Dun Laoghaire, Co. Dublin",,,01.07.2020,7420,http://www.daft.ie/dublin/multi-units-for-rent/honeypark-upper-glenageary-road-dun-laoghaire-dublin-178470/
976,"Gandon View, Gandon View, Lucan, Co. Dublin",,,01.07.2020,7589,http://www.daft.ie/dublin/multi-units-for-rent/gandon-view-lucan-dublin-178584/
